target_id,label_type,value,confidence,id
1168320669927215104,aggression,0,0.6122,label_aggression_1168320669927215104
1173883918076841984,bullying,0,0.8124,label_bullying_1173883918076841984
1173883918076841984,aggression,1,0.5322,label_aggression_1173883918076841984
1136438550527709184,bullying,0,0.7784,label_bullying_1136438550527709184
1136438550527709184,aggression,0,0.5938,label_aggression_1136438550527709184
1169158296855359488,bullying,0,0.7961,label_bullying_1169158296855359488
1169158296855359488,aggression,0,0.7961,label_aggression_1169158296855359488
1101188683316801536,bullying,0,0.7965,label_bullying_1101188683316801536
1101188683316801536,aggression,0,0.5865,label_aggression_1101188683316801536
1093012547432751104,bullying,0,0.607,label_bullying_1093012547432751104
1093012547432751104,aggression,0,0.607,label_aggression_1093012547432751104
1147331269718618112,bullying,1,0.5913,label_bullying_1147331269718618112
1147331269718618112,aggression,1,0.7989,label_aggression_1147331269718618112
1152805998260617216,bullying,1,0.5615,label_bullying_1152805998260617216
1152805998260617216,aggression,1,0.5615,label_aggression_1152805998260617216
989014494384701440,bullying,1,0.5455,label_bullying_989014494384701440
989014494384701440,aggression,1,0.5455,label_aggression_989014494384701440
1051368830045483008,bullying,0,0.5929,label_bullying_1051368830045483008
1051368830045483008,aggression,0,0.5929,label_aggression_1051368830045483008
1112967397087817728,bullying,0,0.6154,label_bullying_1112967397087817728
1112967397087817728,aggression,1,0.5897,label_aggression_1112967397087817728
1078300657657741312,bullying,0,0.802,label_bullying_1078300657657741312
1078300657657741312,aggression,0,0.6151,label_aggression_1078300657657741312
1098494225022345216,bullying,0,0.6066,label_bullying_1098494225022345216
1098494225022345216,aggression,0,0.6066,label_aggression_1098494225022345216
1172059693724884992,bullying,1,0.5341,label_bullying_1172059693724884992
1172059693724884992,aggression,1,0.5341,label_aggression_1172059693724884992
1107650590911172608,bullying,1,1.0,label_bullying_1107650590911172608
1107650590911172608,aggression,1,1.0,label_aggression_1107650590911172608
1155434003936194560,bullying,0,0.8042,label_bullying_1155434003936194560
1155434003936194560,aggression,0,0.641,label_aggression_1155434003936194560
1145994207522361344,bullying,0,0.8447,label_bullying_1145994207522361344
1145994207522361344,aggression,0,0.8447,label_aggression_1145994207522361344
1058279271862329344,bullying,0,0.5662,label_bullying_1058279271862329344
1058279271862329344,aggression,1,0.7784,label_aggression_1058279271862329344
1110341511658287104,bullying,1,0.7924,label_bullying_1110341511658287104
1110341511658287104,aggression,1,0.7924,label_aggression_1110341511658287104
1096623496114692096,bullying,0,0.6508,label_bullying_1096623496114692096
1096623496114692096,aggression,0,0.6508,label_aggression_1096623496114692096
1164288224353816576,bullying,0,1.0,label_bullying_1164288224353816576
1164288224353816576,aggression,0,1.0,label_aggression_1164288224353816576
1100156714189541376,bullying,0,0.5974,label_bullying_1100156714189541376
1100156714189541376,aggression,0,0.5974,label_aggression_1100156714189541376
1166274181290512384,bullying,1,0.7949,label_bullying_1166274181290512384
1166274181290512384,aggression,1,0.7949,label_aggression_1166274181290512384
1116746377507311616,bullying,0,0.7849,label_bullying_1116746377507311616
1116746377507311616,aggression,0,0.5987,label_aggression_1116746377507311616
1146973250014863360,bullying,0,0.5782,label_bullying_1146973250014863360
1146973250014863360,aggression,0,0.5782,label_aggression_1146973250014863360
1090702573801021440,bullying,1,0.5645,label_bullying_1090702573801021440
1090702573801021440,aggression,1,0.5645,label_aggression_1090702573801021440
1050956336680345600,bullying,0,0.8465,label_bullying_1050956336680345600
1050956336680345600,aggression,0,0.6418,label_aggression_1050956336680345600
1126666343656443904,bullying,0,1.0,label_bullying_1126666343656443904
1126666343656443904,aggression,0,0.7909,label_aggression_1126666343656443904
1105234550293950464,bullying,0,1.0,label_bullying_1105234550293950464
1105234550293950464,aggression,1,0.5932,label_aggression_1105234550293950464
1047214355399462912,bullying,0,0.7702,label_bullying_1047214355399462912
1047214355399462912,aggression,0,0.7702,label_aggression_1047214355399462912
1157568108295270400,bullying,0,0.8021,label_bullying_1157568108295270400
1157568108295270400,aggression,0,0.8021,label_aggression_1157568108295270400
1015742929878622208,bullying,0,0.5964,label_bullying_1015742929878622208
1015742929878622208,aggression,0,0.5964,label_aggression_1015742929878622208
1089277769843875840,bullying,0,0.8067,label_bullying_1089277769843875840
1089277769843875840,aggression,0,0.8067,label_aggression_1089277769843875840
1180688980115861504,bullying,1,0.8447,label_bullying_1180688980115861504
1180688980115861504,aggression,1,0.8447,label_aggression_1180688980115861504
1165174042676912128,bullying,0,0.5443,label_bullying_1165174042676912128
1165174042676912128,aggression,0,0.5443,label_aggression_1165174042676912128
1035095956305125376,bullying,1,0.6331,label_bullying_1035095956305125376
1035095956305125376,aggression,1,1.0,label_aggression_1035095956305125376
1107151450280443904,bullying,0,0.6333,label_bullying_1107151450280443904
1107151450280443904,aggression,0,0.6333,label_aggression_1107151450280443904
978943102335553536,bullying,0,0.8006,label_bullying_978943102335553536
978943102335553536,aggression,0,0.6361,label_aggression_978943102335553536
1054888765589991424,bullying,1,0.5561,label_bullying_1054888765589991424
1054888765589991424,aggression,1,0.5561,label_aggression_1054888765589991424
1025200529762304000,bullying,0,0.6418,label_bullying_1025200529762304000
1025200529762304000,aggression,1,0.7717,label_aggression_1025200529762304000
1011871419321417728,bullying,1,0.7791,label_bullying_1011871419321417728
1011871419321417728,aggression,1,0.7791,label_aggression_1011871419321417728
1162171218322206720,bullying,0,0.6177,label_bullying_1162171218322206720
1162171218322206720,aggression,0,0.6177,label_aggression_1162171218322206720
1120196474228412416,bullying,1,0.78,label_bullying_1120196474228412416
1120196474228412416,aggression,1,0.78,label_aggression_1120196474228412416
1095091242351857664,bullying,0,0.5929,label_bullying_1095091242351857664
1095091242351857664,aggression,0,0.5929,label_aggression_1095091242351857664
1144141477287514112,bullying,0,0.5561,label_bullying_1144141477287514112
1144141477287514112,aggression,0,0.5561,label_aggression_1144141477287514112
1016168381583654912,bullying,0,0.7784,label_bullying_1016168381583654912
1016168381583654912,aggression,0,0.7784,label_aggression_1016168381583654912
1162527278816165888,bullying,0,0.5929,label_bullying_1162527278816165888
1162527278816165888,aggression,0,0.5929,label_aggression_1162527278816165888
1026658089262612480,bullying,0,0.8428,label_bullying_1026658089262612480
1026658089262612480,aggression,0,0.8428,label_aggression_1026658089262612480
1107617794134110208,bullying,0,1.0,label_bullying_1107617794134110208
1107617794134110208,aggression,0,0.8431,label_aggression_1107617794134110208
1108574561156370432,bullying,0,0.7819,label_bullying_1108574561156370432
1108574561156370432,aggression,0,0.5673,label_aggression_1108574561156370432
1120230350132772864,bullying,0,0.7989,label_bullying_1120230350132772864
1120230350132772864,aggression,0,0.7989,label_aggression_1120230350132772864
1028570940705239040,bullying,0,1.0,label_bullying_1028570940705239040
1028570940705239040,aggression,0,0.7955,label_aggression_1028570940705239040
1066169079599104000,bullying,1,0.6558,label_bullying_1066169079599104000
1066169079599104000,aggression,1,0.6558,label_aggression_1066169079599104000
1006384270601768960,bullying,1,1.0,label_bullying_1006384270601768960
1006384270601768960,aggression,1,0.7825,label_aggression_1006384270601768960
1046683080292782080,bullying,0,0.6508,label_bullying_1046683080292782080
1046683080292782080,aggression,1,0.5638,label_aggression_1046683080292782080
1088930373125242880,bullying,0,1.0,label_bullying_1088930373125242880
1088930373125242880,aggression,0,0.8427,label_aggression_1088930373125242880
1162892916084375552,bullying,0,0.5512,label_bullying_1162892916084375552
1162892916084375552,aggression,1,0.6693,label_aggression_1162892916084375552
1153579232531042304,bullying,0,0.6209,label_bullying_1153579232531042304
1153579232531042304,aggression,0,0.6209,label_aggression_1153579232531042304
1146660619244724224,bullying,1,0.552,label_bullying_1146660619244724224
1146660619244724224,aggression,1,0.7611,label_aggression_1146660619244724224
1170303946817167360,bullying,0,0.611,label_bullying_1170303946817167360
1170303946817167360,aggression,0,0.611,label_aggression_1170303946817167360
1172735260652687360,bullying,0,0.5913,label_bullying_1172735260652687360
1172735260652687360,aggression,0,0.5913,label_aggression_1172735260652687360
1148914872248410112,bullying,0,0.8287,label_bullying_1148914872248410112
1148914872248410112,aggression,0,1.0,label_aggression_1148914872248410112
1125371652864389120,bullying,0,1.0,label_bullying_1125371652864389120
1125371652864389120,aggression,1,0.5524,label_aggression_1125371652864389120
1055573849443864576,bullying,0,0.8302,label_bullying_1055573849443864576
1055573849443864576,aggression,0,0.8302,label_aggression_1055573849443864576
951655802345795584,bullying,0,0.5673,label_bullying_951655802345795584
951655802345795584,aggression,0,0.5673,label_aggression_951655802345795584
1150974608728883200,bullying,0,1.0,label_bullying_1150974608728883200
1150974608728883200,aggression,0,1.0,label_aggression_1150974608728883200
1047662801553936384,bullying,1,0.7981,label_bullying_1047662801553936384
1047662801553936384,aggression,1,0.7981,label_aggression_1047662801553936384
1021655017381584896,bullying,0,0.6221,label_bullying_1021655017381584896
1021655017381584896,aggression,0,0.6221,label_aggression_1021655017381584896
1051013843955957760,bullying,0,0.6749,label_bullying_1051013843955957760
1051013843955957760,aggression,0,0.6749,label_aggression_1051013843955957760
1149097542819139584,bullying,1,0.5896,label_bullying_1149097542819139584
1149097542819139584,aggression,1,0.5896,label_aggression_1149097542819139584
1165086499860275200,bullying,1,0.8173,label_bullying_1165086499860275200
1165086499860275200,aggression,1,0.8173,label_aggression_1165086499860275200
1179602719028248576,bullying,0,1.0,label_bullying_1179602719028248576
1179602719028248576,aggression,0,1.0,label_aggression_1179602719028248576
1094090769612034048,bullying,0,1.0,label_bullying_1094090769612034048
1094090769612034048,aggression,0,0.8368,label_aggression_1094090769612034048
991891149956562944,bullying,1,0.627,label_bullying_991891149956562944
991891149956562944,aggression,1,0.627,label_aggression_991891149956562944
1018399483828326400,bullying,0,0.5702,label_bullying_1018399483828326400
1018399483828326400,aggression,0,0.5702,label_aggression_1018399483828326400
958401254873264128,bullying,1,0.5889,label_bullying_958401254873264128
958401254873264128,aggression,1,0.7778,label_aggression_958401254873264128
1053238178943234048,bullying,0,1.0,label_bullying_1053238178943234048
1053238178943234048,aggression,0,1.0,label_aggression_1053238178943234048
1133303721170997248,bullying,0,0.8506,label_bullying_1133303721170997248
1133303721170997248,aggression,0,0.8506,label_aggression_1133303721170997248
1128137015083618304,bullying,0,0.6088,label_bullying_1128137015083618304
1128137015083618304,aggression,1,0.7875,label_aggression_1128137015083618304
1149815277853339648,bullying,1,0.5974,label_bullying_1149815277853339648
1149815277853339648,aggression,1,0.5974,label_aggression_1149815277853339648
1082024475463172096,bullying,1,0.8531,label_bullying_1082024475463172096
1082024475463172096,aggression,1,1.0,label_aggression_1082024475463172096
1107714967882563584,bullying,0,0.6122,label_bullying_1107714967882563584
1107714967882563584,aggression,1,0.5929,label_aggression_1107714967882563584
1127899310961647616,bullying,0,0.7674,label_bullying_1127899310961647616
1127899310961647616,aggression,0,0.7674,label_aggression_1127899310961647616
1096567014052507648,bullying,0,0.6508,label_bullying_1096567014052507648
1096567014052507648,aggression,1,0.5638,label_aggression_1096567014052507648
988632692038025216,bullying,1,0.5761,label_bullying_988632692038025216
988632692038025216,aggression,1,0.5761,label_aggression_988632692038025216
1131984583236198400,bullying,0,0.7755,label_bullying_1131984583236198400
1131984583236198400,aggression,0,0.593,label_aggression_1131984583236198400
1102830270438404096,bullying,0,1.0,label_bullying_1102830270438404096
1102830270438404096,aggression,0,0.5782,label_aggression_1102830270438404096
1079941606209196032,bullying,0,0.5682,label_bullying_1079941606209196032
1079941606209196032,aggression,1,0.6023,label_aggression_1079941606209196032
1090088382400745472,bullying,0,0.607,label_bullying_1090088382400745472
1090088382400745472,aggression,0,0.607,label_aggression_1090088382400745472
1171707907222761472,bullying,0,0.5982,label_bullying_1171707907222761472
1171707907222761472,aggression,1,0.6111,label_aggression_1171707907222761472
1169169185545318400,bullying,0,1.0,label_bullying_1169169185545318400
1169169185545318400,aggression,0,1.0,label_aggression_1169169185545318400
1079327636633055232,bullying,1,0.6373,label_bullying_1079327636633055232
1079327636633055232,aggression,1,0.7917,label_aggression_1079327636633055232
1088094632748953600,bullying,0,1.0,label_bullying_1088094632748953600
1088094632748953600,aggression,0,0.8295,label_aggression_1088094632748953600
1172007640122183680,bullying,0,0.607,label_bullying_1172007640122183680
1172007640122183680,aggression,0,0.607,label_aggression_1172007640122183680
1102479930484260864,bullying,0,0.7981,label_bullying_1102479930484260864
1102479930484260864,aggression,0,0.7981,label_aggression_1102479930484260864
981841413136666624,bullying,1,0.5913,label_bullying_981841413136666624
981841413136666624,aggression,1,0.5913,label_aggression_981841413136666624
990183429989871616,bullying,0,0.7784,label_bullying_990183429989871616
990183429989871616,aggression,0,0.6184,label_aggression_990183429989871616
948113155073118208,bullying,0,1.0,label_bullying_948113155073118208
948113155073118208,aggression,0,0.84,label_aggression_948113155073118208
1038002020772110336,bullying,0,0.8427,label_bullying_1038002020772110336
1038002020772110336,aggression,0,0.6613,label_aggression_1038002020772110336
1020901686048665600,bullying,0,0.5625,label_bullying_1020901686048665600
1020901686048665600,aggression,0,0.5625,label_aggression_1020901686048665600
1065798031183650816,bullying,0,1.0,label_bullying_1065798031183650816
1065798031183650816,aggression,0,1.0,label_aggression_1065798031183650816
1095675144338337792,bullying,1,0.5808,label_bullying_1095675144338337792
1095675144338337792,aggression,1,0.7605,label_aggression_1095675144338337792
1077720157402615808,bullying,1,0.6122,label_bullying_1077720157402615808
1077720157402615808,aggression,1,0.6122,label_aggression_1077720157402615808
1118658638433644544,bullying,1,0.7924,label_bullying_1118658638433644544
1118658638433644544,aggression,1,0.7924,label_aggression_1118658638433644544
1034325239603015680,bullying,0,0.8138,label_bullying_1034325239603015680
1034325239603015680,aggression,0,0.8138,label_aggression_1034325239603015680
1174139920647086080,bullying,0,0.7924,label_bullying_1174139920647086080
1174139920647086080,aggression,0,0.7924,label_aggression_1174139920647086080
1103172170706006016,bullying,0,1.0,label_bullying_1103172170706006016
1103172170706006016,aggression,0,0.5673,label_aggression_1103172170706006016
1135396246904094720,bullying,0,1.0,label_bullying_1135396246904094720
1135396246904094720,aggression,0,1.0,label_aggression_1135396246904094720
1038952710659035136,bullying,0,1.0,label_bullying_1038952710659035136
1038952710659035136,aggression,0,1.0,label_aggression_1038952710659035136
1105782383447314432,bullying,1,0.6605,label_bullying_1105782383447314432
1105782383447314432,aggression,1,0.8148,label_aggression_1105782383447314432
1121064275889537024,bullying,0,1.0,label_bullying_1121064275889537024
1121064275889537024,aggression,0,1.0,label_aggression_1121064275889537024
1163561219811172352,bullying,0,0.7702,label_bullying_1163561219811172352
1163561219811172352,aggression,0,0.5558,label_aggression_1163561219811172352
1152796309452173312,bullying,1,1.0,label_bullying_1152796309452173312
1152796309452173312,aggression,1,1.0,label_aggression_1152796309452173312
1123670404188282880,bullying,0,1.0,label_bullying_1123670404188282880
1123670404188282880,aggression,0,1.0,label_aggression_1123670404188282880
1105383009349226496,bullying,0,0.627,label_bullying_1105383009349226496
1105383009349226496,aggression,1,1.0,label_aggression_1105383009349226496
1037604986386882560,bullying,0,0.6047,label_bullying_1037604986386882560
1037604986386882560,aggression,0,0.6047,label_aggression_1037604986386882560
987238296176463872,bullying,0,0.5639,label_bullying_987238296176463872
987238296176463872,aggression,1,0.5946,label_aggression_987238296176463872
1040715918327648256,bullying,1,0.7949,label_bullying_1040715918327648256
1040715918327648256,aggression,1,0.7949,label_aggression_1040715918327648256
1041926984047251456,bullying,0,1.0,label_bullying_1041926984047251456
1041926984047251456,aggression,0,1.0,label_aggression_1041926984047251456
1083599318768062464,bullying,0,0.788,label_bullying_1083599318768062464
1083599318768062464,aggression,0,0.788,label_aggression_1083599318768062464
1090914499969650688,bullying,0,0.5782,label_bullying_1090914499969650688
1090914499969650688,aggression,0,0.7875,label_aggression_1090914499969650688
1001531161459441664,bullying,0,0.5974,label_bullying_1001531161459441664
1001531161459441664,aggression,0,0.5974,label_aggression_1001531161459441664
1117233634110476288,bullying,0,0.6283,label_bullying_1117233634110476288
1117233634110476288,aggression,0,0.6283,label_aggression_1117233634110476288
1146682191703834624,bullying,0,0.6524,label_bullying_1146682191703834624
1146682191703834624,aggression,1,0.5322,label_aggression_1146682191703834624
951236509728641024,bullying,1,0.601,label_bullying_951236509728641024
951236509728641024,aggression,1,0.601,label_aggression_951236509728641024
1148870331159699456,bullying,0,1.0,label_bullying_1148870331159699456
1148870331159699456,aggression,0,1.0,label_aggression_1148870331159699456
1177505698758692864,bullying,0,1.0,label_bullying_1177505698758692864
1177505698758692864,aggression,0,0.7909,label_aggression_1177505698758692864
1073767088117682176,bullying,0,1.0,label_bullying_1073767088117682176
1073767088117682176,aggression,0,1.0,label_aggression_1073767088117682176
1121606367468515328,bullying,0,1.0,label_bullying_1121606367468515328
1121606367468515328,aggression,0,1.0,label_aggression_1121606367468515328
1157453574419460096,bullying,0,0.5814,label_bullying_1157453574419460096
1157453574419460096,aggression,0,0.5814,label_aggression_1157453574419460096
1161367022081286144,bullying,0,0.7774,label_bullying_1161367022081286144
1161367022081286144,aggression,0,0.7774,label_aggression_1161367022081286144
1148862471034011648,bullying,1,0.5613,label_bullying_1148862471034011648
1148862471034011648,aggression,1,0.5613,label_aggression_1148862471034011648
1003490149176602624,bullying,1,0.7819,label_bullying_1003490149176602624
1003490149176602624,aggression,1,0.7819,label_aggression_1003490149176602624
1012670469843058688,bullying,0,0.8078,label_bullying_1012670469843058688
1012670469843058688,aggression,0,0.8078,label_aggression_1012670469843058688
1130289000075177984,bullying,0,0.8506,label_bullying_1130289000075177984
1130289000075177984,aggression,0,0.8506,label_aggression_1130289000075177984
1121977124702605312,bullying,1,0.7901,label_bullying_1121977124702605312
1121977124702605312,aggression,1,0.7901,label_aggression_1121977124702605312
1142252770586521600,bullying,1,0.6163,label_bullying_1142252770586521600
1142252770586521600,aggression,1,0.6163,label_aggression_1142252770586521600
1145093858573631488,bullying,0,0.5625,label_bullying_1145093858573631488
1145093858573631488,aggression,0,0.5625,label_aggression_1145093858573631488
1150549817399898112,bullying,0,0.5911,label_bullying_1150549817399898112
1150549817399898112,aggression,0,0.5911,label_aggression_1150549817399898112
1168334899766272000,bullying,0,0.659,label_bullying_1168334899766272000
1168334899766272000,aggression,0,0.659,label_aggression_1168334899766272000
1178861486844547072,bullying,0,0.7968,label_bullying_1178861486844547072
1178861486844547072,aggression,1,0.6387,label_aggression_1178861486844547072
1012300587720699904,bullying,0,1.0,label_bullying_1012300587720699904
1012300587720699904,aggression,0,1.0,label_aggression_1012300587720699904
1109647179460808704,bullying,0,0.5955,label_bullying_1109647179460808704
1109647179460808704,aggression,0,0.5955,label_aggression_1109647179460808704
1094470760749301760,bullying,1,0.5539,label_bullying_1094470760749301760
1094470760749301760,aggression,1,0.5539,label_aggression_1094470760749301760
1176423855544258560,bullying,0,1.0,label_bullying_1176423855544258560
1176423855544258560,aggression,0,1.0,label_aggression_1176423855544258560
1058308699795390464,bullying,0,1.0,label_bullying_1058308699795390464
1058308699795390464,aggression,0,1.0,label_aggression_1058308699795390464
1162164653938376704,bullying,0,1.0,label_bullying_1162164653938376704
1162164653938376704,aggression,0,0.6154,label_aggression_1162164653938376704
1107799880996368384,bullying,1,0.5821,label_bullying_1107799880996368384
1107799880996368384,aggression,1,0.5821,label_aggression_1107799880996368384
1014514130801008640,bullying,0,0.8058,label_bullying_1014514130801008640
1014514130801008640,aggression,0,0.8058,label_aggression_1014514130801008640
1076989232968626176,bullying,1,0.5777,label_bullying_1076989232968626176
1076989232968626176,aggression,1,0.5777,label_aggression_1076989232968626176
1173253347336237056,bullying,1,0.7581,label_bullying_1173253347336237056
1173253347336237056,aggression,1,0.7581,label_aggression_1173253347336237056
1123308659594723328,bullying,0,0.5911,label_bullying_1123308659594723328
1123308659594723328,aggression,0,0.5877,label_aggression_1123308659594723328
1171237779695689728,bullying,0,1.0,label_bullying_1171237779695689728
1171237779695689728,aggression,0,1.0,label_aggression_1171237779695689728
1111467239292444672,bullying,1,0.5908,label_bullying_1111467239292444672
1111467239292444672,aggression,1,0.5908,label_aggression_1111467239292444672
1027519055210438656,bullying,0,0.6122,label_bullying_1027519055210438656
1027519055210438656,aggression,0,0.6122,label_aggression_1027519055210438656
1050987543383937024,bullying,1,0.5839,label_bullying_1050987543383937024
1050987543383937024,aggression,1,0.5839,label_aggression_1050987543383937024
1149150181552459776,bullying,0,0.5181,label_bullying_1149150181552459776
1149150181552459776,aggression,1,0.641,label_aggression_1149150181552459776
1154245906804473856,bullying,1,0.5601,label_bullying_1154245906804473856
1154245906804473856,aggression,1,0.5601,label_aggression_1154245906804473856
1174521589077852160,bullying,0,1.0,label_bullying_1174521589077852160
1174521589077852160,aggression,0,1.0,label_aggression_1174521589077852160
1172089525221363712,bullying,0,1.0,label_bullying_1172089525221363712
1172089525221363712,aggression,0,1.0,label_aggression_1172089525221363712
1033551391932710912,bullying,0,0.6018,label_bullying_1033551391932710912
1033551391932710912,aggression,1,0.7982,label_aggression_1033551391932710912
1130968503164329984,bullying,0,1.0,label_bullying_1130968503164329984
1130968503164329984,aggression,0,1.0,label_aggression_1130968503164329984
1044184247084498944,bullying,0,0.5682,label_bullying_1044184247084498944
1044184247084498944,aggression,1,0.6023,label_aggression_1044184247084498944
1034009613798187008,bullying,0,0.6485,label_bullying_1034009613798187008
1034009613798187008,aggression,1,0.5691,label_aggression_1034009613798187008
1170871500140666880,bullying,0,1.0,label_bullying_1170871500140666880
1170871500140666880,aggression,0,1.0,label_aggression_1170871500140666880
1142331209431846912,bullying,1,0.53,label_bullying_1142331209431846912
1142331209431846912,aggression,1,0.53,label_aggression_1142331209431846912
1145644420725678080,bullying,0,0.7955,label_bullying_1145644420725678080
1145644420725678080,aggression,0,0.7955,label_aggression_1145644420725678080
1019009049120886784,bullying,0,0.8019,label_bullying_1019009049120886784
1019009049120886784,aggression,0,0.8019,label_aggression_1019009049120886784
1161351608429625344,bullying,0,0.7955,label_bullying_1161351608429625344
1161351608429625344,aggression,0,0.7955,label_aggression_1161351608429625344
1136923911028723712,bullying,1,0.5913,label_bullying_1136923911028723712
1136923911028723712,aggression,1,0.5913,label_aggression_1136923911028723712
1140064326645075968,bullying,0,0.5897,label_bullying_1140064326645075968
1140064326645075968,aggression,0,0.5929,label_aggression_1140064326645075968
1025583405355937792,bullying,0,0.7538,label_bullying_1025583405355937792
1025583405355937792,aggression,0,0.7538,label_aggression_1025583405355937792
1010700490369089536,bullying,0,0.6553,label_bullying_1010700490369089536
1010700490369089536,aggression,0,0.6553,label_aggression_1010700490369089536
1180317338965278720,bullying,0,1.0,label_bullying_1180317338965278720
1180317338965278720,aggression,0,1.0,label_aggression_1180317338965278720
1018729501821399040,bullying,1,0.5673,label_bullying_1018729501821399040
1018729501821399040,aggression,1,0.5638,label_aggression_1018729501821399040
1105920604990816256,bullying,0,1.0,label_bullying_1105920604990816256
1105920604990816256,aggression,0,1.0,label_aggression_1105920604990816256
1036470207365230592,bullying,0,1.0,label_bullying_1036470207365230592
1036470207365230592,aggression,0,0.6444,label_aggression_1036470207365230592
1170556890108088320,bullying,0,1.0,label_bullying_1170556890108088320
1170556890108088320,aggression,0,0.7981,label_aggression_1170556890108088320
1161761878444322816,bullying,0,1.0,label_bullying_1161761878444322816
1161761878444322816,aggression,0,0.5747,label_aggression_1161761878444322816
986467756578951168,bullying,0,0.8451,label_bullying_986467756578951168
986467756578951168,aggression,0,0.8451,label_aggression_986467756578951168
1150175436693749760,bullying,0,0.7818,label_bullying_1150175436693749760
1150175436693749760,aggression,0,0.5971,label_aggression_1150175436693749760
1005287795113463808,bullying,0,0.5913,label_bullying_1005287795113463808
1005287795113463808,aggression,0,0.5913,label_aggression_1005287795113463808
1060431703267028992,bullying,0,1.0,label_bullying_1060431703267028992
1060431703267028992,aggression,0,1.0,label_aggression_1060431703267028992
1180727889881411584,bullying,0,0.5929,label_bullying_1180727889881411584
1180727889881411584,aggression,0,1.0,label_aggression_1180727889881411584
1154295514678829056,bullying,0,0.8019,label_bullying_1154295514678829056
1154295514678829056,aggression,0,0.8019,label_aggression_1154295514678829056
1035709331489832960,bullying,0,0.7965,label_bullying_1035709331489832960
1035709331489832960,aggression,0,0.7965,label_aggression_1035709331489832960
1145975873728655360,bullying,1,0.5673,label_bullying_1145975873728655360
1145975873728655360,aggression,1,0.7819,label_aggression_1145975873728655360
1020930368741761024,bullying,0,1.0,label_bullying_1020930368741761024
1020930368741761024,aggression,0,0.8217,label_aggression_1020930368741761024
1160347476902006784,bullying,0,0.583,label_bullying_1160347476902006784
1160347476902006784,aggression,0,0.583,label_aggression_1160347476902006784
973454446254489600,bullying,0,0.8044,label_bullying_973454446254489600
973454446254489600,aggression,0,0.8044,label_aggression_973454446254489600
1156453163369406464,bullying,0,1.0,label_bullying_1156453163369406464
1156453163369406464,aggression,0,1.0,label_aggression_1156453163369406464
1144089309163761664,bullying,0,1.0,label_bullying_1144089309163761664
1144089309163761664,aggression,0,1.0,label_aggression_1144089309163761664
1012202601665691648,bullying,0,0.8082,label_bullying_1012202601665691648
1012202601665691648,aggression,0,0.8082,label_aggression_1012202601665691648
1056767045251080192,bullying,0,0.5893,label_bullying_1056767045251080192
1056767045251080192,aggression,1,0.629,label_aggression_1056767045251080192
1004042856425508864,bullying,0,0.8019,label_bullying_1004042856425508864
1004042856425508864,aggression,0,0.8019,label_aggression_1004042856425508864
1089363733589180416,bullying,0,0.8503,label_bullying_1089363733589180416
1089363733589180416,aggression,0,0.6707,label_aggression_1089363733589180416
1131004326379503616,bullying,0,0.7874,label_bullying_1131004326379503616
1131004326379503616,aggression,0,0.7874,label_aggression_1131004326379503616
1097701474978656256,bullying,0,0.7778,label_bullying_1097701474978656256
1097701474978656256,aggression,0,0.7778,label_aggression_1097701474978656256
1019862122563563520,bullying,0,0.8078,label_bullying_1019862122563563520
1019862122563563520,aggression,0,0.8078,label_aggression_1019862122563563520
1180058415821746176,bullying,0,1.0,label_bullying_1180058415821746176
1180058415821746176,aggression,0,1.0,label_aggression_1180058415821746176
1005624904525201408,bullying,1,0.6161,label_bullying_1005624904525201408
1005624904525201408,aggression,1,0.6161,label_aggression_1005624904525201408
1177470110844268544,bullying,0,0.7644,label_bullying_1177470110844268544
1177470110844268544,aggression,0,0.7644,label_aggression_1177470110844268544
1181354572539936768,bullying,0,1.0,label_bullying_1181354572539936768
1181354572539936768,aggression,0,0.8287,label_aggression_1181354572539936768
1145541936233512960,bullying,0,1.0,label_bullying_1145541936233512960
1145541936233512960,aggression,0,1.0,label_aggression_1145541936233512960
1160685224867364864,bullying,0,0.5754,label_bullying_1160685224867364864
1160685224867364864,aggression,0,0.5754,label_aggression_1160685224867364864
1015768740903772160,bullying,0,0.8155,label_bullying_1015768740903772160
1015768740903772160,aggression,0,0.6117,label_aggression_1015768740903772160
1132551371829207040,bullying,0,1.0,label_bullying_1132551371829207040
1132551371829207040,aggression,0,1.0,label_aggression_1132551371829207040
1038279828601765888,bullying,0,0.5754,label_bullying_1038279828601765888
1038279828601765888,aggression,0,0.5754,label_aggression_1038279828601765888
1064662952684179456,bullying,0,0.7955,label_bullying_1064662952684179456
1064662952684179456,aggression,0,0.7955,label_aggression_1064662952684179456
1104115343439302656,bullying,0,0.7716,label_bullying_1104115343439302656
1104115343439302656,aggression,0,0.5775,label_aggression_1104115343439302656
1123478650373783552,bullying,0,0.8428,label_bullying_1123478650373783552
1123478650373783552,aggression,0,0.6541,label_aggression_1123478650373783552
1113181724466429952,bullying,0,0.7793,label_bullying_1113181724466429952
1113181724466429952,aggression,0,0.7793,label_aggression_1113181724466429952
1142441980983689216,bullying,0,0.7629,label_bullying_1142441980983689216
1142441980983689216,aggression,0,0.7629,label_aggression_1142441980983689216
1133907446788939776,bullying,0,0.6205,label_bullying_1133907446788939776
1133907446788939776,aggression,0,0.6205,label_aggression_1133907446788939776
1095630491862048768,bullying,0,0.7522,label_bullying_1095630491862048768
