avg_non_offensive_per_bullying_session,avg_offensive_per_bullying_session,bidirectional_non_offensive_users,bidirectional_offensive_users,bullying_sessions_count,comment_count,comment_to_bullying_ratio,description_offensive,follower_count,following_count,like_count,max_comments_to_single_user,max_non_offensive_from_single_user,max_non_offensive_to_single_user,max_offensive_from_single_user,max_offensive_to_single_user,non_offensive_comment_count,non_offensive_comment_ratio,non_offensive_comments_in_bullying,non_offensive_concentration_in,non_offensive_concentration_out,non_offensive_in_bullying_ratio,offensive_comment_count,offensive_comment_ratio,offensive_comments_in_bullying,offensive_concentration_in,offensive_concentration_out,offensive_in_bullying_ratio,post_count,received_comment_count,received_non_offensive_count,received_non_offensive_ratio,received_offensive_count,received_offensive_ratio,total_comments_in_bullying,unique_commenters_count,unique_targets_count,unique_users_in_bullying_sessions,unretaliated_ratio,label,media_id
0.48245614035087714,0.07017543859649122,0.21052631578947367,0.2631578947368421,0.7368421052631579,2.0526315789473686,0.3530701754385965,0.05263157894736842,152140.2105263158,533.6842105263158,24129.684210526317,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.10526315789473684,1.4210526315789473,0.4641148325358852,0.631578947368421,0.12105263157894736,0.08771929824561403,0.3684210526315789,0.631578947368421,0.11483253588516745,0.15789473684210525,0.11842105263157894,0.043859649122807015,0.04824561403508772,3852.684210526316,2.1052631578947367,1.4736842105263157,0.5859649122807017,0.631578947368421,0.1508771929824561,1.7894736842105263,1.5263157894736843,1.8421052631578947,6.947368421052632,0.3684210526315789,0,1045940810706726912
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32481.0,300.0,10506.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1046683080292782080
0.0,0.0,0.0,0.0,0.25,2.0,0.0,0.0,39740.25,226.0,3131.75,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.5,1.25,1.25,0.75,0.0,0.0,0.25,0.75,1.75,1.75,0.0,0,1047214355399462912
4.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,85233.0,159.0,6998.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1,1047662801553936384
0.75,0.125,0.25,0.5,2.0,2.75,0.4375,0.0,24907.0,6306.0,26432.25,0.75,0.0,0.25,0.0,0.5,1.5,0.47916666666666663,1.0,0.0,0.0625,0.625,1.25,0.2708333333333333,0.25,0.0,0.25,0.125,10636.25,3.0,2.5,0.6309523809523809,0.5,0.11904761904761903,3.0,3.0,1.75,16.0,0.0,1,1048815494985551872
0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,7052.5,74.5,15132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.5,0.0,0.0,0.0,0.0,0.0,7.0,0.5,0.5,10.0,0.5,1,1049829133251125248
1.75,0.0,0.0,0.0,1.5,1.0,3.0,0.0,48137.5,7.5,452.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,1,1050549294417457152
0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.75,0.0,0.16666666666666666,32585.916666666668,5721.083333333333,35382.083333333336,0.0,0.0,0.0,0.0,0.0,0.75,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.1666666666666,1.1666666666666667,1.0,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.1666666666666667,0.75,0.8333333333333334,0.25,0,1050956336680345600
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7647.0,57.0,192.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1050979346070077440
1.7,0.4,0.4,0.0,1.0,1.2,1.8666666666666665,0.2,206391.2,244.6,29287.8,0.4,0.0,0.2,0.0,0.2,0.8,0.6666666666666666,2.0,0.0,0.2,2.0,0.4,0.13333333333333333,0.4,0.0,0.1,0.2,3326.0,1.4,1.0,0.7,0.4,0.1,2.4,1.2,1.0,8.2,0.2,0,1051013843955957760
0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,8238.666666666666,267.0,20073.666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,4579.333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0,1051123149653118976
0.5,0.0,0.0,0.25,0.25,1.0,0.5,0.0,666721.5,249.75,8569.0,0.0,0.0,0.0,0.0,0.0,0.75,0.625,0.5,0.0,0.0,0.5,0.25,0.125,0.0,0.0,0.0,0.0,1644.0,0.75,0.75,0.5,0.0,0.0,0.5,1.25,1.0,1.25,0.125,0,1051235021203316736
1.0,0.0,0.0,0.0,1.0,0.8333333333333334,1.0,0.0,12383.5,6559.0,55507.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.1666666666666667,0.16666666666666666,0.8333333333333334,11.0,0.0,1,1052149019687985152
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25031.0,32.0,6702.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1052156302291767296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677977.0,131.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1052407693459476480
1.1666666666666667,0.0,0.0,0.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,17477.0,430.3333333333333,30638.333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5133.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.6666666666666667,0.3333333333333333,1.0,14.0,0.0,1,1053133798101442560
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,14330.5,81.5,98868.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,5.5,0.0,0,1053441156740681728
1.7,1.2,0.4,0.0,1.4,2.6,1.7666666666666664,0.0,57412.0,697.2,35816.2,0.6,0.0,0.2,0.0,0.4,1.2,0.6333333333333334,2.4,0.0,0.1,1.9,1.4,0.3666666666666666,2.2,0.0,0.1,0.9,7226.6,2.2,1.2,0.31666666666666665,1.0,0.2833333333333333,4.6,1.6,1.8,13.0,0.4,0,1053791122083753984
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8038.5,99.5,35661.0,0.0,0.0,0.0,0.0,0.0,3.5,0.9166666666666667,0.0,0.0,0.0,0.0,0.5,0.0833333333333333,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,1054210825700741120
1.5,0.0,0.0,0.0,1.5,1.0,2.0,0.16666666666666666,331054.1666666667,381.8333333333333,76711.66666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3534.1666666666665,0.5,0.5,0.16666666666666666,0.0,0.0,2.0,0.5,1.0,31.5,0.0,1,1054888765589991424
4.5,0.0,1.0,0.0,1.0,1.5,2.75,0.5,1128.5,522.0,3904.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,4.5,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1829.5,1.5,1.5,1.0,0.0,0.0,4.5,1.0,1.0,1.0,0.0,1,1055241182718332928
0.375,0.0,0.25,0.25,0.75,1.0,0.375,0.0,1025226.25,220.75,4542.25,0.0,0.0,0.0,0.0,0.0,0.75,0.375,0.75,0.0,0.0,0.375,0.25,0.125,0.0,0.0,0.0,0.0,1955.25,2.0,2.0,0.75,0.0,0.0,1.0,2.0,1.0,9.0,0.125,0,1055302920520220672
1.6666666666666667,0.0,0.0,0.0,1.0,1.6666666666666667,1.0,0.0,21036.666666666668,141.33333333333334,1492.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.66666666666666,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,3.0,0.0,1,1055376321662377984
4.0,0.0,1.0,0.0,1.5,1.75,2.25,0.0,125403.5,282.75,26667.25,0.0,0.0,0.0,0.0,0.0,1.75,1.0,4.5,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,602.25,1.25,1.25,0.75,0.0,0.0,4.5,1.0,1.5,14.5,0.0,1,1055729335686066176
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,58906.0,90.0,5468.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1056396634285637632
0.27777777777777773,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.1666666666666667,2.0,0.22916666666666666,0.0,15981.333333333334,422.3333333333333,14570.333333333334,0.0,0.3333333333333333,0.0,0.5,0.0,1.1666666666666667,0.5,0.5,0.08333333333333333,0.0,0.25,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.125,0.0,0.20833333333333334,802.3333333333334,2.0,1.1666666666666667,0.3611111111111111,0.8333333333333334,0.13888888888888887,1.6666666666666667,1.5,2.0,11.5,0.4166666666666667,0,1056767045251080192
0.0,0.0,1.0,0.0,0.0,6.5,0.0,0.0,481.5,274.5,4563.5,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.5,6.5,6.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1056991806686478336
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,62458.0,808.5,39236.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21332.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0,1057501435811500032
0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,127131.33333333333,90.66666666666667,1744.6666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.6666666666667,1.6666666666666667,1.6666666666666667,1.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0,1057758328068952064
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,33847.5,361.0,8393.5,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0,1058237395197440000
3.0,0.0,0.2857142857142857,0.0,1.0,1.2857142857142858,1.476190476190476,0.0,364886.71428571426,262.2857142857143,7960.428571428572,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.7142857142857143,3.0,0.0,0.0,1.476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,609.1428571428571,40.857142857142854,40.714285714285715,0.7857142857142857,0.14285714285714285,0.07142857142857142,3.2857142857142856,12.571428571428571,1.0,11.0,0.14285714285714285,1,1058275301689892864
0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,72275.0,557.6666666666666,6587.333333333333,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,240.66666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.6666666666666665,0.3333333333333333,0,1058279271862329344
0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,22158.666666666668,341.6666666666667,12219.666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3433.6666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.0,0.0,0,1058308699795390464
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1231941.0,544.0,21772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1059310997544079360
2.0,0.0,0.6666666666666666,0.0,1.0,1.3333333333333333,1.5,0.0,388101.3333333333,157.66666666666666,3942.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,737.0,1.0,1.0,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,1.0,8.0,0.0,1,1059574871014674432
0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,20456.333333333332,328.0,3822.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,1060431703267028992
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9158.0,551.0,25172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8259.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1061048387769679872
0.5,0.0,0.0,0.0,0.5,1.0,0.25,0.0,24600.0,360.5,16575.0,1.0,0.0,0.5,0.0,0.5,0.5,0.25,0.5,0.0,0.5,0.5,0.5,0.25,0.0,0.0,0.5,0.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,16.0,0.0,0,1061579724511498240
0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,109734.16666666667,391.1666666666667,34840.833333333336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.5,1.5,1.5,0.5,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0,1062159878522589184
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6744.5,466.0,29837.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0,1062530169086095360
2.0,3.1666666666666665,0.3333333333333333,1.0,1.3333333333333333,5.666666666666667,1.0476190476190477,0.3333333333333333,21961.333333333332,171.33333333333334,2582.0,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.43650793650793646,2.3333333333333335,0.3333333333333333,0.4166666666666667,1.3333333333333333,3.3333333333333335,0.5634920634920634,3.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,6992.666666666667,3.6666666666666665,2.6666666666666665,0.4523809523809524,1.0,0.21428571428571427,5.666666666666667,3.0,2.0,3.6666666666666665,0.0,1,1062535235822292992
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2468.0,453.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1,1062801916175974400
1.0,0.0,0.0,0.0,1.0,107.0,0.0093457943925233,0.0,6113.0,84.0,26047.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,1.0,0.0,0.0,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,6886.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1,1062857673374101504
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2034.5,191.5,7479.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,1063569089739534336
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1401.8,314.4,19242.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1064015840896225280
0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,26779.666666666668,3833.3333333333335,3297.3333333333335,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,17.0,0.3333333333333333,1,1064324203748175872
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,61440.0,422.0,12420.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1064662952684179456
2.5,0.0,0.0,0.0,1.0,0.5,2.5,0.0,11466.5,111.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2259.0,0.5,0.5,0.5,0.0,0.0,3.0,1.0,1.0,3.0,0.5,1,1064754213302792192
0.5,0.5,0.5,0.0,0.5,2.0,0.3333333333333333,0.0,87300.5,1245.5,66116.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,0.25,13173.0,2.0,2.0,0.5,0.0,0.0,1.0,1.5,1.5,1.0,0.0,0,1065395268834463744
0.08695652173913043,0.0,0.21739130434782608,0.0,0.13043478260869565,1.4782608695652173,0.043478260869565216,0.13043478260869565,187646.1739130435,417.4347826086956,33977.47826086957,0.0,0.0,0.0,0.0,0.0,1.4782608695652173,0.17391304347826086,0.2608695652173913,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,727.2173913043479,1.391304347826087,1.391304347826087,0.9565217391304348,0.0,0.0,0.2608695652173913,1.173913043478261,1.3043478260869565,0.782608695652174,0.0,0,1065408203174641664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19617.0,131.0,22138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1065464392118067200
0.6071428571428571,0.17857142857142858,0.2857142857142857,0.2857142857142857,1.4285714285714286,1.0,0.5297619047619048,0.07142857142857142,86603.07142857143,377.64285714285717,12253.857142857143,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.6428571428571429,0.29761904761904756,0.9285714285714286,0.14285714285714285,0.10714285714285714,0.6071428571428571,0.35714285714285715,0.13095238095238096,0.2857142857142857,0.1357142857142857,0.10714285714285714,0.25,2977.0714285714284,1.6428571428571428,1.0714285714285714,0.5204081632653061,0.5714285714285714,0.12244897959183675,2.0,1.2857142857142858,1.0,33.57142857142857,0.11904761904761904,1,1066169079599104000
0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,4330.5,13132.5,49623.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6214.5,0.5,0.5,0.5,0.0,0.0,3.5,0.5,0.5,1.0,0.0,1,1066222158239453184
1.375,1.125,0.25,0.25,1.5,2.5,1.2083333333333333,0.0,45788.0,664.75,15526.0,0.75,0.25,0.25,0.5,0.5,1.25,0.5,2.5,0.125,0.125,1.375,1.25,0.25,2.25,0.1,0.125,0.75,11087.75,3.0,1.0,0.3839285714285714,2.0,0.3660714285714286,5.0,1.75,1.75,12.25,0.41666666666666663,1,1066305683928035328
0.4666666666666666,0.0,0.8,0.0,0.8,1.2,1.0,0.2,230910.4,324.0,12212.8,0.0,0.0,0.0,0.0,0.0,1.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.8,1.0,1.0,0.8,0.0,0.0,1.0,0.8,1.0,6.4,0.0,0,1066477558595461120
0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,978.0,240.0,6095.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,2.5,0.0,0.0,0,1067325353481154560
3.5,3.0,0.0,1.0,1.0,3.5,1.9166666666666665,0.5,1054.5,296.5,1417.5,1.5,1.0,1.0,0.5,0.5,1.5,0.4583333333333333,3.5,0.5,0.5,2.25,2.0,0.5416666666666666,3.0,0.5,0.5,1.6666666666666665,885.0,1.5,1.0,0.3333333333333333,0.5,0.16666666666666666,6.5,1.0,1.5,1.0,0.0,1,1070449102225096704
0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.3333333333333333,9787.0,467.0,6777.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.26666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.06666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.0,1257.3333333333333,1.6666666666666667,1.3333333333333333,0.5555555555555555,0.3333333333333333,0.1111111111111111,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0,1071192384462815232
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8335.0,190.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1,1071559888842489856
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,625427.0,32.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,1,1071611451216748544
6.291666666666667,1.4166666666666667,1.0,0.5,1.75,4.75,1.96875,0.0,151248.75,182.0,13322.75,3.25,2.5,2.5,0.75,0.75,4.0,0.90625,10.0,0.45833333333333337,0.3869047619047619,2.005952380952381,0.75,0.09375,1.75,0.5,0.5,1.125,3724.5,4.5,3.75,0.8958333333333334,0.75,0.10416666666666666,11.75,1.75,2.0,17.25,0.0,1,1073397272806817792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94924.0,70.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1073767088117682176
5.333333333333333,0.08333333333333333,0.25,0.25,1.0,1.5,2.65625,0.125,21758.75,655.0,27598.625,0.75,0.75,0.625,0.5,0.125,1.375,0.484375,7.0,0.16666666666666669,0.08928571428571429,2.669642857142857,0.125,0.015625,0.25,0.25,0.125,0.25,9126.875,2.25,1.75,0.65625,0.5,0.09375,8.0,1.125,1.375,8.625,0.0,0,1074178615274520576
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126101.0,90.0,366.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1074558864478883840
0.9642857142857143,0.07142857142857142,0.42857142857142855,0.6428571428571429,0.7142857142857143,4.642857142857143,0.3952380952380952,0.21428571428571427,50684.42857142857,706.5714285714286,12529.785714285714,1.2857142857142858,1.2142857142857142,0.7142857142857143,0.7142857142857143,0.5714285714285714,3.142857142857143,0.6572510822510822,1.2142857142857142,0.2982142857142857,0.15151515151515152,0.4659090909090909,1.5,0.19989177489177487,0.14285714285714285,0.3095238095238095,0.15391156462585034,0.047619047619047616,4562.428571428572,4.285714285714286,3.0,0.6237167594310451,1.2857142857142858,0.23342609771181197,1.4285714285714286,2.5714285714285716,2.5,7.5,0.41666666666666663,0,1075209954887151616
0.19047619047619047,0.0,0.7142857142857143,0.0,0.42857142857142855,1.5714285714285714,0.5714285714285714,0.14285714285714285,35038.28571428572,164.57142857142858,10996.142857142857,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.9642857142857143,0.5714285714285714,0.0,0.0,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.0,0.0,0.0,0.0,730.2857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.0,0.5714285714285714,0.7142857142857143,1.5714285714285714,2.4285714285714284,0.0,0,1075288563576344576
0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2676.3333333333335,987.6666666666666,10353.666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162.333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.0,0.0,0,1075323229281083392
